,Ativo,Tipo de opcao,Vencimento,DU,DC,Delta,Vol,Data
6341,IBOV11,C,20170816,196,285,63,21.529030627498287,20161104
6342,IBOV11,C,20170816,196,285,75,22.30488602568585,20161104
6343,IBOV11,C,20170816,196,285,90,24.456168673677897,20161104
6344,IBOV11,C,20170816,196,285,99,27.317281177092813,20161104
6345,IBOV11,V,20170816,196,285,-1,29.674804127134852,20161104
6346,IBOV11,V,20170816,196,285,-10,26.48242432143888,20161104
6347,IBOV11,V,20170816,196,285,-25,24.18527178659133,20161104
6348,IBOV11,V,20170816,196,285,-37,23.3645397680084,20161104
6349,IBOV11,V,20170816,196,285,-50,22.824838010110398,20161104
6350,IBOV11,V,20170816,196,285,-63,22.475576559718316,20161104
6351,IBOV11,V,20170816,196,285,-75,22.283168930371183,20161104
6352,IBOV11,V,20170816,196,285,-90,22.401522996224237,20161104
6353,IBOV11,V,20170816,196,285,-99,25.31813076988329,20161104
6354,IBOV11,C,20171018,239,348,1,23.292684753105284,20161104
6355,IBOV11,C,20171018,239,348,10,20.59648789865605,20161104
6356,IBOV11,C,20171018,239,348,25,20.482448225811826,20161104
6357,IBOV11,C,20171018,239,348,37,20.65693846354407,20161104
6358,IBOV11,C,20171018,239,348,50,20.97552434341197,20161104
6359,IBOV11,C,20171018,239,348,63,21.468650753777187,20161104
6360,IBOV11,C,20171018,239,348,75,22.219149089032715,20161104
6361,IBOV11,C,20171018,239,348,90,24.32334016892128,20161104
6362,IBOV11,C,20171018,239,348,99,27.271380961756247,20161104
6363,IBOV11,V,20171018,239,348,-1,29.603355828876392,20161104
6364,IBOV11,V,20171018,239,348,-10,26.31459589549195,20161104
6365,IBOV11,V,20171018,239,348,-25,24.074937706354838,20161104
6366,IBOV11,V,20171018,239,348,-37,23.28399428433841,20161104
6367,IBOV11,V,20171018,239,348,-50,22.7668038162301,20161104
6368,IBOV11,V,20171018,239,348,-63,22.436152280788523,20161104
6369,IBOV11,V,20171018,239,348,-75,22.261693061354894,20161104
6370,IBOV11,V,20171018,239,348,-90,22.419640877051286,20161104
6371,IBOV11,V,20171018,239,348,-99,25.446410766162447,20161104
6372,IBOV11,C,20171213,277,404,1,23.38779677331331,20161104
6373,IBOV11,C,20171213,277,404,10,20.614999351164442,20161104
6374,IBOV11,C,20171213,277,404,25,20.47365613760121,20161104
6375,IBOV11,C,20171213,277,404,37,20.635840495287994,20161104
6376,IBOV11,C,20171213,277,404,50,20.9417108701382,20161104
6377,IBOV11,C,20171213,277,404,63,21.419490346888782,20161104
6378,IBOV11,C,20171213,277,404,75,22.149710133180637,20161104
6379,IBOV11,C,20171213,277,404,90,24.214915946322442,20161104
