;Ativo;Tipo de opcao;Vencimento;DU;DC;Delta;Vol;Data
5475;IBOV11;C;20190612;300;436;37;21.22893657;20180402
5476;IBOV11;C;20190612;300;436;50;21.53077166;20180402
5477;IBOV11;C;20190612;300;436;63;22.00703107;20180402
5478;IBOV11;C;20190612;300;436;75;22.73823075;20180402
5479;IBOV11;C;20190612;300;436;90;24.82393058;20180402
5480;IBOV11;C;20190612;300;436;99;27.99551369;20180402
5481;IBOV11;V;20190612;300;436;-1;28.46028305;20180402
5482;IBOV11;V;20190612;300;436;-10;25.21791042;20180402
5483;IBOV11;V;20190612;300;436;-25;23.1073774;20180402
5484;IBOV11;V;20190612;300;436;-37;22.36905438;20180402
5485;IBOV11;V;20190612;300;436;-50;21.88873273;20180402
5486;IBOV11;V;20190612;300;436;-63;21.58515341;20180402
5487;IBOV11;V;20190612;300;436;-75;21.43171424;20180402
5488;IBOV11;V;20190612;300;436;-90;21.61681873;20180402
5489;IBOV11;V;20190612;300;436;-99;24.61956337;20180402
5490;IBOV11;C;20190814;344;499;1;24.28136475;20180402
5491;IBOV11;C;20190814;344;499;10;21.26914478;20180402
5492;IBOV11;C;20190814;344;499;25;21.06332191;20180402
5493;IBOV11;C;20190814;344;499;37;21.20376943;20180402
5494;IBOV11;C;20190814;344;499;50;21.49171915;20180402
5495;IBOV11;C;20190814;344;499;63;21.95145605;20180402
5496;IBOV11;C;20190814;344;499;75;22.66091245;20180402
5497;IBOV11;C;20190814;344;499;90;24.70250044;20180402
5498;IBOV11;C;20190814;344;499;99;27.94059608;20180402
5499;IBOV11;V;20190814;344;499;-1;28.34427752;20180402
5500;IBOV11;V;20190814;344;499;-10;25.0431789;20180402
5501;IBOV11;V;20190814;344;499;-25;22.9812971;20180402
5502;IBOV11;V;20190814;344;499;-37;22.26619319;20180402
5503;IBOV11;V;20190814;344;499;-50;21.80335497;20180402
5504;IBOV11;V;20190814;344;499;-63;21.51428301;20180402
5505;IBOV11;V;20190814;344;499;-75;21.37489449;20180402
5506;IBOV11;V;20190814;344;499;-90;21.59105567;20180402
5507;IBOV11;V;20190814;344;499;-99;24.66594152;20180402
5508;IBOV11;C;20191113;409;590;1;24.41593446;20180402
5509;IBOV11;C;20191113;409;590;10;21.29982385;20180402
5510;IBOV11;C;20191113;409;590;25;21.04993149;20180402
5511;IBOV11;C;20191113;409;590;37;21.17143941;20180402
5512;IBOV11;C;20191113;409;590;50;21.44047471;20180402
5513;IBOV11;C;20191113;409;590;63;21.8779343;20180402
5514;IBOV11;C;20191113;409;590;75;22.55819391;20180402
5515;IBOV11;C;20191113;409;590;90;24.53898759;20180402
5516;IBOV11;C;20191113;409;590;99;27.86235834;20180402
5517;IBOV11;V;20191113;409;590;-1;28.19982003;20180402
5518;IBOV11;V;20191113;409;590;-10;24.82222342;20180402
5519;IBOV11;V;20191113;409;590;-25;22.82592893;20180402
5520;IBOV11;V;20191113;409;590;-37;22.141555;20180402
5521;IBOV11;V;20191113;409;590;-50;21.70199119;20180402
5522;IBOV11;V;20191113;409;590;-63;21.43247513;20180402
5523;IBOV11;V;20191113;409;590;-75;21.3123693;20180402
5524;IBOV11;V;20191113;409;590;-90;21.57229532;20180402
5525;IBOV11;V;20191113;409;590;-99;24.74295256;20180402
5526;IBOV11;C;20191218;433;625;1;24.46257469;20180402
5527;IBOV11;C;20191218;433;625;10;21.3115664;20180402
5528;IBOV11;C;20191218;433;625;25;21.04592748;20180402
5529;IBOV11;C;20191218;433;625;37;21.16076463;20180402
5530;IBOV11;C;20191218;433;625;50;21.42321046;20180402
5531;IBOV11;C;20191218;433;625;63;21.85297332;20180402
5532;IBOV11;C;20191218;433;625;75;22.52318325;20180402
5533;IBOV11;C;20191218;433;625;90;24.48266464;20180402
5534;IBOV11;C;20191218;433;625;99;27.83425163;20180402
5535;IBOV11;V;20191218;433;625;-1;28.1522832;20180402
5536;IBOV11;V;20191218;433;625;-10;24.74913609;20180402
5537;IBOV11;V;20191218;433;625;-25;22.77552154;20180402
5538;IBOV11;V;20191218;433;625;-37;22.10163291;20180402
5539;IBOV11;V;20191218;433;625;-50;21.67004763;20180402
5540;IBOV11;V;20191218;433;625;-63;21.4073018;20180402
5541;IBOV11;V;20191218;433;625;-75;21.29396191;20180402
5542;IBOV11;V;20191218;433;625;-90;21.56953602;20180402
5543;IBOV11;V;20191218;433;625;-99;24.772613;20180402
5544;IBOV11;C;20200212;471;681;1;24.53352919;20180402
5545;IBOV11;C;20200212;471;681;10;21.33060869;20180402
5546;IBOV11;C;20200212;471;681;25;21.04051514;20180402
5547;IBOV11;C;20200212;471;681;37;21.14508678;20180402
5548;IBOV11;C;20200212;471;681;50;21.39746522;20180402
5549;IBOV11;C;20200212;471;681;63;21.81553476;20180402
5550;IBOV11;C;20200212;471;681;75;22.47051587;20180402
5551;IBOV11;C;20200212;471;681;90;24.39735917;20180402
5552;IBOV11;C;20200212;471;681;99;27.79052601;20180402
5553;IBOV11;V;20200212;471;681;-1;28.08183607;20180402
5554;IBOV11;V;20200212;471;681;-10;24.64084481;20180402
5555;IBOV11;V;20200212;471;681;-25;22.70172998;20180402
5556;IBOV11;V;20200212;471;681;-37;22.04365435;20180402
5557;IBOV11;V;20200212;471;681;-50;21.62414233;20180402
5558;IBOV11;V;20200212;471;681;-63;21.37170631;20180402
5559;IBOV11;V;20200212;471;681;-75;21.2687581;20180402
5560;IBOV11;V;20200212;471;681;-90;21.56864664;20180402
5561;IBOV11;V;20200212;471;681;-99;24.82009938;20180402
5364;IBOV11;C;20180418;11;15;1;29.37481715;20180403
5365;IBOV11;C;20180418;11;15;10;23.01591287;20180403
5366;IBOV11;C;20180418;11;15;25;22.21086861;20180403
5367;IBOV11;C;20180418;11;15;37;22.56454578;20180403
5368;IBOV11;C;20180418;11;15;50;23.46375327;20180403
5369;IBOV11;C;20180418;11;15;63;24.9410708;20180403
5370;IBOV11;C;20180418;11;15;75;27.13239276;20180403
5371;IBOV11;C;20180418;11;15;90;32.98394384;20180403
5372;IBOV11;C;20180418;11;15;99;51.41881364;20180403
5373;IBOV11;V;20180418;11;15;-1;35.09338088;20180403
5374;IBOV11;V;20180418;11;15;-10;29.0511183;20180403
5375;IBOV11;V;20180418;11;15;-25;26.49588805;20180403
5376;IBOV11;V;20180418;11;15;-37;25.31643652;20180403
5377;IBOV11;V;20180418;11;15;-50;24.33912498;20180403
5378;IBOV11;V;20180418;11;15;-63;23.51444646;20180403
5379;IBOV11;V;20180418;11;15;-75;22.81480677;20180403
5380;IBOV11;V;20180418;11;15;-90;21.93430161;20180403
5381;IBOV11;V;20180418;11;15;-99;21.4440293;20180403
5382;IBOV11;C;20180516;30;43;1;19.21629961;20180403
5383;IBOV11;C;20180516;30;43;10;19.58155333;20180403
5384;IBOV11;C;20180516;30;43;25;20.49885758;20180403
5385;IBOV11;C;20180516;30;43;37;21.25764567;20180403
5386;IBOV11;C;20180516;30;43;50;22.16930794;20180403
5387;IBOV11;C;20180516;30;43;63;23.26661215;20180403
5388;IBOV11;C;20180516;30;43;75;24.60977224;20180403
5389;IBOV11;C;20180516;30;43;90;27.57625016;20180403
5390;IBOV11;C;20180516;30;43;99;34.83707309;20180403
5391;IBOV11;V;20180516;30;43;-1;32.99257852;20180403
5392;IBOV11;V;20180516;30;43;-10;27.36364118;20180403
5393;IBOV11;V;20180516;30;43;-25;24.82861688;20180403
5394;IBOV11;V;20180516;30;43;-37;23.59880874;20180403
5395;IBOV11;V;20180516;30;43;-50;22.53271798;20180403
5396;IBOV11;V;20180516;30;43;-63;21.58094828;20180403
5397;IBOV11;V;20180516;30;43;-75;20.71029583;20180403
5398;IBOV11;V;20180516;30;43;-90;19.42624725;20180403
5399;IBOV11;V;20180516;30;43;-99;17.91720831;20180403
5400;IBOV11;C;20180613;49;71;1;18.29282;20180403
5401;IBOV11;C;20180613;49;71;10;18.85577932;20180403
5402;IBOV11;C;20180613;49;71;25;19.85259065;20180403
5403;IBOV11;C;20180613;49;71;37;20.64658649;20180403
5404;IBOV11;C;20180613;49;71;50;21.58625081;20180403
5405;IBOV11;C;20180613;49;71;63;22.70585512;20180403
5406;IBOV11;C;20180613;49;71;75;24.0662798;20180403
5407;IBOV11;C;20180613;49;71;90;27.04930576;20180403
5408;IBOV11;C;20180613;49;71;99;34.29574403;20180403
5409;IBOV11;V;20180613;49;71;-1;32.91167317;20180403
5410;IBOV11;V;20180613;49;71;-10;27.07884581;20180403
5411;IBOV11;V;20180613;49;71;-25;24.41416903;20180403
5412;IBOV11;V;20180613;49;71;-37;23.10601922;20180403
5413;IBOV11;V;20180613;49;71;-50;21.95981292;20180403
5414;IBOV11;V;20180613;49;71;-63;20.92319977;20180403
5415;IBOV11;V;20180613;49;71;-75;19.95936528;20180403
5416;IBOV11;V;20180613;49;71;-90;18.49414373;20180403
5417;IBOV11;V;20180613;49;71;-99;16.61348422;20180403
5418;IBOV11;C;20180718;74;106;1;23.28029838;20180403
5419;IBOV11;C;20180718;74;106;10;20.98372513;20180403
5420;IBOV11;C;20180718;74;106;25;21.01423692;20180403
5421;IBOV11;C;20180718;74;106;37;21.26267323;20180403
5422;IBOV11;C;20180718;74;106;50;21.66332196;20180403
5423;IBOV11;C;20180718;74;106;63;22.25995697;20180403
5424;IBOV11;C;20180718;74;106;75;23.14980051;20180403
5425;IBOV11;C;20180718;74;106;90;25.51118799;20180403
5426;IBOV11;C;20180718;74;106;99;28.0890104;20180403
5427;IBOV11;V;20180718;74;106;-1;28.90657671;20180403
5428;IBOV11;V;20180718;74;106;-10;26.23415774;20180403
5429;IBOV11;V;20180718;74;106;-25;23.81117665;20180403
5430;IBOV11;V;20180718;74;106;-37;22.90028682;20180403
5431;IBOV11;V;20180718;74;106;-50;22.28997255;20180403
5432;IBOV11;V;20180718;74;106;-63;21.88062279;20180403
5433;IBOV11;V;20180718;74;106;-75;21.6276794;20180403
5434;IBOV11;V;20180718;74;106;-90;21.60186108;20180403
5435;IBOV11;V;20180718;74;106;-99;23.9845299;20180403
5436;IBOV11;C;20180815;94;134;1;17.41750074;20180403
5437;IBOV11;C;20180815;94;134;10;18.71153098;20180403
5438;IBOV11;C;20180815;94;134;25;20.03725272;20180403
5439;IBOV11;C;20180815;94;134;37;20.99106753;20180403
5440;IBOV11;C;20180815;94;134;50;22.06901609;20180403
5441;IBOV11;C;20180815;94;134;63;23.31106902;20180403
5442;IBOV11;C;20180815;94;134;75;24.78122358;20180403
5443;IBOV11;C;20180815;94;134;90;27.91471106;20180403
5444;IBOV11;C;20180815;94;134;99;35.26196253;20180403
5445;IBOV11;V;20180815;94;134;-1;34.81411975;20180403
5446;IBOV11;V;20180815;94;134;-10;28.31785583;20180403
5447;IBOV11;V;20180815;94;134;-25;25.31238286;20180403
5448;IBOV11;V;20180815;94;134;-37;23.82114158;20180403
5449;IBOV11;V;20180815;94;134;-50;22.50196898;20180403
5450;IBOV11;V;20180815;94;134;-63;21.29524803;20180403
5451;IBOV11;V;20180815;94;134;-75;20.15733527;20180403
5452;IBOV11;V;20180815;94;134;-90;18.38316147;20180403
5453;IBOV11;V;20180815;94;134;-99;15.94893424;20180403
5454;IBOV11;C;20181017;137;197;1;23.95692713;20180403
5455;IBOV11;C;20181017;137;197;10;21.38019987;20180403
5456;IBOV11;C;20181017;137;197;25;21.33731741;20180403
5457;IBOV11;C;20181017;137;197;37;21.55403004;20180403
5458;IBOV11;C;20181017;137;197;50;21.92254053;20180403
5459;IBOV11;C;20181017;137;197;63;22.48088374;20180403
5460;IBOV11;C;20181017;137;197;75;23.32169612;20180403
5461;IBOV11;C;20181017;137;197;90;25.61948007;20180403
5462;IBOV11;C;20181017;137;197;99;28.47754179;20180403
5463;IBOV11;V;20181017;137;197;-1;29.33308735;20180403
5464;IBOV11;V;20181017;137;197;-10;26.36260673;20180403
5465;IBOV11;V;20181017;137;197;-25;24.00718158;20180403
5466;IBOV11;V;20181017;137;197;-37;23.14787726;20180403
5467;IBOV11;V;20181017;137;197;-50;22.57789622;20180403
5468;IBOV11;V;20181017;137;197;-63;22.20251621;20180403
5469;IBOV11;V;20181017;137;197;-75;21.98328235;20180403
5470;IBOV11;V;20181017;137;197;-90;22.03607142;20180403
5471;IBOV11;V;20181017;137;197;-99;24.71823331;20180403
5472;IBOV11;C;20181114;156;225;1;23.99459428;20180403
5473;IBOV11;C;20181114;156;225;10;21.36462801;20180403
5474;IBOV11;C;20181114;156;225;25;21.30371921;20180403
5475;IBOV11;C;20181114;156;225;37;21.51162424;20180403
5476;IBOV11;C;20181114;156;225;50;21.87058646;20180403
5477;IBOV11;C;20181114;156;225;63;22.41704762;20180403
5478;IBOV11;C;20181114;156;225;75;23.24198673;20180403
5479;IBOV11;C;20181114;156;225;90;25.5110568;20180403
5480;IBOV11;C;20181114;156;225;99;28.41851071;20180403
5481;IBOV11;V;20181114;156;225;-1;29.16990488;20180403
5482;IBOV11;V;20181114;156;225;-10;26.16122919;20180403
5483;IBOV11;V;20181114;156;225;-25;23.84297027;20180403
5484;IBOV11;V;20181114;156;225;-37;23.0024796;20180403
5485;IBOV11;V;20181114;156;225;-50;22.44632119;20180403
5486;IBOV11;V;20181114;156;225;-63;22.08177459;20180403
5487;IBOV11;V;20181114;156;225;-75;21.87210905;20180403
5488;IBOV11;V;20181114;156;225;-90;21.94279854;20180403
5489;IBOV11;V;20181114;156;225;-99;24.66837121;20180403
5490;IBOV11;C;20181212;175;253;1;24.0339072;20180403
5491;IBOV11;C;20181212;175;253;10;21.3539137;20180403
5492;IBOV11;C;20181212;175;253;25;21.27584647;20180403
5493;IBOV11;C;20181212;175;253;37;21.47549688;20180403
5494;IBOV11;C;20181212;175;253;50;21.82558755;20180403
5495;IBOV11;C;20181212;175;253;63;22.3610694;20180403
5496;IBOV11;C;20181212;175;253;75;23.17135573;20180403
5497;IBOV11;C;20181212;175;253;90;25.41344255;20180403
5498;IBOV11;C;20181212;175;253;99;28.36660039;20180403
5499;IBOV11;V;20181212;175;253;-1;29.03613118;20180403
5500;IBOV11;V;20181212;175;253;-10;25.990766;20180403
5501;IBOV11;V;20181212;175;253;-25;23.70606579;20180403
5502;IBOV11;V;20181212;175;253;-37;22.88249036;20180403
5503;IBOV11;V;20181212;175;253;-50;22.3388053;20180403
5504;IBOV11;V;20181212;175;253;-63;21.98411477;20180403
5505;IBOV11;V;20181212;175;253;-75;21.78328154;20180403
5506;IBOV11;V;20181212;175;253;-90;21.87099539;20180403
5507;IBOV11;V;20181212;175;253;-99;24.63868135;20180403
5508;IBOV11;C;20190612;299;435;1;24.29108281;20180403
5509;IBOV11;C;20190612;299;435;10;21.342307;20180403
5510;IBOV11;C;20190612;299;435;25;21.16585934;20180403
5511;IBOV11;C;20190612;299;435;37;21.32017075;20180403
5512;IBOV11;C;20190612;299;435;50;21.62279075;20180403
5513;IBOV11;C;20190612;299;435;63;22.10049014;20180403
5514;IBOV11;C;20190612;299;435;75;22.83403614;20180403
5515;IBOV11;C;20190612;299;435;90;24.92713555;20180403
5516;IBOV11;C;20190612;299;435;99;28.11507249;20180403
5517;IBOV11;V;20190612;299;435;-1;28.50384481;20180403
5518;IBOV11;V;20190612;299;435;-10;25.25666776;20180403
5519;IBOV11;V;20190612;299;435;-25;23.14281996;20180403
5520;IBOV11;V;20190612;299;435;-37;22.40332356;20180403
5521;IBOV11;V;20190612;299;435;-50;21.92223344;20180403
5522;IBOV11;V;20190612;299;435;-63;21.61816106;20180403
5523;IBOV11;V;20190612;299;435;-75;21.46445887;20180403
5524;IBOV11;V;20190612;299;435;-90;21.64977952;20180403
5525;IBOV11;V;20190612;299;435;-99;24.65693453;20180403
5526;IBOV11;C;20190814;343;498;1;24.37680235;20180403
5527;IBOV11;C;20190814;343;498;10;21.35043775;20180403
5528;IBOV11;C;20190814;343;498;25;21.14271634;20180403
5529;IBOV11;C;20190814;343;498;37;21.28320932;20180403
5530;IBOV11;C;20190814;343;498;50;21.57176013;20180403
5531;IBOV11;C;20190814;343;498;63;22.0326583;20180403
5532;IBOV11;C;20190814;343;498;75;22.74403934;20180403
5533;IBOV11;C;20190814;343;498;90;24.79179384;20180403
5534;IBOV11;C;20190814;343;498;99;28.04443834;20180403
5535;IBOV11;V;20190814;343;498;-1;28.38209605;20180403
5536;IBOV11;V;20190814;343;498;-10;25.07673609;20180403
5537;IBOV11;V;20190814;343;498;-25;23.01202233;20180403
5538;IBOV11;V;20190814;343;498;-37;22.29592426;20180403
5539;IBOV11;V;20190814;343;498;-50;21.83243827;20180403
5540;IBOV11;V;20190814;343;498;-63;21.54295416;20180403
5541;IBOV11;V;20190814;343;498;-75;21.40335307;20180403
5542;IBOV11;V;20190814;343;498;-90;21.61973816;20180403
5543;IBOV11;V;20190814;343;498;-99;24.69854251;20180403
5544;IBOV11;C;20191113;408;589;1;24.49686085;20180403
5545;IBOV11;C;20191113;408;589;10;21.36844209;20180403
5546;IBOV11;C;20191113;408;589;25;21.11669111;20180403
5547;IBOV11;C;20191113;408;589;37;21.23813422;20180403
5548;IBOV11;C;20191113;408;589;50;21.50757885;20180403
5549;IBOV11;C;20191113;408;589;63;21.94590816;20180403
5550;IBOV11;C;20191113;408;589;75;22.62765095;20180403
5551;IBOV11;C;20191113;408;589;90;24.61330282;20180403
5552;IBOV11;C;20191113;408;589;99;27.94920858;20180403
5553;IBOV11;V;20191113;408;589;-1;28.23145227;20180403
5554;IBOV11;V;20191113;408;589;-10;24.85019301;20180403
5555;IBOV11;V;20191113;408;589;-25;22.85158422;20180403
5556;IBOV11;V;20191113;408;589;-37;22.16640627;20180403
5557;IBOV11;V;20191113;408;589;-50;21.72632178;20180403
5558;IBOV11;V;20191113;408;589;-63;21.4564794;20180403
5559;IBOV11;V;20191113;408;589;-75;21.33621396;20180403
5560;IBOV11;V;20191113;408;589;-90;21.59637086;20180403
5561;IBOV11;V;20191113;408;589;-99;24.7704252;20180403
5562;IBOV11;C;20191218;432;624;1;24.53923584;20180403
5563;IBOV11;C;20191218;432;624;10;21.37647228;20180403
5564;IBOV11;C;20191218;432;624;25;21.10898765;20180403
5565;IBOV11;C;20191218;432;624;37;21.22372897;20180403
5566;IBOV11;C;20191218;432;624;50;21.48652964;20180403
5567;IBOV11;C;20191218;432;624;63;21.91707897;20180403
5568;IBOV11;C;20191218;432;624;75;22.58864366;20180403
5569;IBOV11;C;20191218;432;624;90;24.55261228;20180403
5570;IBOV11;C;20191218;432;624;99;27.91611861;20180403
5571;IBOV11;V;20191218;432;624;-1;28.18211504;20180403
5572;IBOV11;V;20191218;432;624;-10;24.77547116;20180403
5573;IBOV11;V;20191218;432;624;-25;22.79969767;20180403
5574;IBOV11;V;20191218;432;624;-37;22.12506024;20180403
5575;IBOV11;V;20191218;432;624;-50;21.69299125;20180403
5576;IBOV11;V;20191218;432;624;-63;21.42994376;20180403
5577;IBOV11;V;20191218;432;624;-75;21.31645924;20180403
5578;IBOV11;V;20191218;432;624;-90;21.5922662;20180403
5579;IBOV11;V;20191218;432;624;-99;24.79858227;20180403
5580;IBOV11;C;20200212;470;680;1;24.6043073;20180403
5581;IBOV11;C;20200212;470;680;10;21.39041312;20180403
5582;IBOV11;C;20200212;470;680;25;21.09849495;20180403
5583;IBOV11;C;20200212;470;680;37;21.20292884;20180403
5584;IBOV11;C;20200212;470;680;50;21.45558883;20180403
5585;IBOV11;C;20200212;470;680;63;21.87433177;20180403
5586;IBOV11;C;20200212;470;680;75;22.53049729;20180403
5587;IBOV11;C;20200212;470;680;90;24.46131802;20180403
5588;IBOV11;C;20200212;470;680;99;27.86554199;20180403
5589;IBOV11;V;20200212;470;680;-1;28.10919225;20180403
5590;IBOV11;V;20200212;470;680;-10;24.66495241;20180403
5591;IBOV11;V;20200212;470;680;-25;22.72387873;20180403
5592;IBOV11;V;20200212;470;680;-37;22.06513016;20180403
5593;IBOV11;V;20200212;470;680;-50;21.64518417;20180403
5594;IBOV11;V;20200212;470;680;-63;21.39247989;20180403
5595;IBOV11;V;20200212;470;680;-75;21.28940772;20180403
5596;IBOV11;V;20200212;470;680;-90;21.58952849;20180403
5597;IBOV11;V;20200212;470;680;-99;24.84402964;20180403
5382;IBOV11;C;20180418;10;14;1;24.05659654;20180404
5383;IBOV11;C;20180418;10;14;10;22.03794733;20180404
5384;IBOV11;C;20180418;10;14;25;22.1854806;20180404
5385;IBOV11;C;20180418;10;14;37;22.50667341;20180404
5386;IBOV11;C;20180418;10;14;50;22.99526423;20180404
5387;IBOV11;C;20180418;10;14;63;23.70789831;20180404
5388;IBOV11;C;20180418;10;14;75;24.75566978;20180404
5389;IBOV11;C;20180418;10;14;90;27.38594647;20180404
5390;IBOV11;C;20180418;10;14;99;29.66935349;20180404
5391;IBOV11;V;20180418;10;14;-1;35.46061567;20180404
5392;IBOV11;V;20180418;10;14;-10;29.78743355;20180404
5393;IBOV11;V;20180418;10;14;-25;27.43458218;20180404
5394;IBOV11;V;20180418;10;14;-37;26.3698407;20180404
5395;IBOV11;V;20180418;10;14;-50;25.50571827;20180404
5396;IBOV11;V;20180418;10;14;-63;24.79758729;20180404
5397;IBOV11;V;20180418;10;14;-75;24.22315578;20180404
5398;IBOV11;V;20180418;10;14;-90;23.58097071;20180404
5399;IBOV11;V;20180418;10;14;-99;23.57129914;20180404
5400;IBOV11;C;20180516;29;42;1;17.96604053;20180404
5401;IBOV11;C;20180516;29;42;10;19.36903175;20180404
5402;IBOV11;C;20180516;29;42;25;20.57241957;20180404
5403;IBOV11;C;20180516;29;42;37;21.39002689;20180404
5404;IBOV11;C;20180516;29;42;50;22.28447668;20180404
5405;IBOV11;C;20180516;29;42;63;23.28669137;20180404
5406;IBOV11;C;20180516;29;42;75;24.44281974;20180404
5407;IBOV11;C;20180516;29;42;90;26.82486587;20180404
5408;IBOV11;C;20180516;29;42;99;32.1049409;20180404
5409;IBOV11;V;20180516;29;42;-1;34.57453537;20180404
5410;IBOV11;V;20180516;29;42;-10;28.05108028;20180404
5411;IBOV11;V;20180516;29;42;-25;25.28121438;20180404
5412;IBOV11;V;20180516;29;42;-37;23.99288785;20180404
5413;IBOV11;V;20180516;29;42;-50;22.91556924;20180404
5414;IBOV11;V;20180516;29;42;-63;21.9942702;20180404
5415;IBOV11;V;20180516;29;42;-75;21.19659606;20180404
5416;IBOV11;V;20180516;29;42;-90;20.14162018;20180404
5417;IBOV11;V;20180516;29;42;-99;19.32849802;20180404
5418;IBOV11;C;20180613;48;70;1;18.05712829;20180404
5419;IBOV11;C;20180613;48;70;10;18.88579916;20180404
5420;IBOV11;C;20180613;48;70;25;19.93678698;20180404
5421;IBOV11;C;20180613;48;70;37;20.72872853;20180404
5422;IBOV11;C;20180613;48;70;50;21.64252678;20180404
5423;IBOV11;C;20180613;48;70;63;22.71086536;20180404
5424;IBOV11;C;20180613;48;70;75;23.98893157;20180404
5425;IBOV11;C;20180613;48;70;90;26.74044014;20180404
5426;IBOV11;C;20180613;48;70;99;33.24738685;20180404
5427;IBOV11;V;20180613;48;70;-1;33.84208499;20180404
5428;IBOV11;V;20180613;48;70;-10;27.44610049;20180404
5429;IBOV11;V;20180613;48;70;-25;24.67177876;20180404
5430;IBOV11;V;20180613;48;70;-37;23.35876152;20180404
5431;IBOV11;V;20180613;48;70;-50;22.2430489;20180404
5432;IBOV11;V;20180613;48;70;-63;21.2693694;20180404
5433;IBOV11;V;20180613;48;70;-75;20.40293748;20180404
5434;IBOV11;V;20180613;48;70;-90;19.18849049;20180404
5435;IBOV11;V;20180613;48;70;-99;17.97622985;20180404
5436;IBOV11;C;20180718;73;105;1;23.44571499;20180404
5437;IBOV11;C;20180718;73;105;10;21.13267521;20180404
5438;IBOV11;C;20180718;73;105;25;21.16335308;20180404
5439;IBOV11;C;20180718;73;105;37;21.41352788;20180404
5440;IBOV11;C;20180718;73;105;50;21.81699256;20180404
5441;IBOV11;C;20180718;73;105;63;22.41782776;20180404
5442;IBOV11;C;20180718;73;105;75;23.31394131;20180404
5443;IBOV11;C;20180718;73;105;90;25.69202106;20180404
5444;IBOV11;C;20180718;73;105;99;28.28830777;20180404
5445;IBOV11;V;20180718;73;105;-1;29.32107926;20180404
5446;IBOV11;V;20180718;73;105;-10;26.60511787;20180404
5447;IBOV11;V;20180718;73;105;-25;24.14931332;20180404
5448;IBOV11;V;20180718;73;105;-37;23.22665926;20180404
5449;IBOV11;V;20180718;73;105;-50;22.60857736;20180404
5450;IBOV11;V;20180718;73;105;-63;22.19414892;20180404
5451;IBOV11;V;20180718;73;105;-75;21.93830791;20180404
5452;IBOV11;V;20180718;73;105;-90;21.91361723;20180404
5453;IBOV11;V;20180718;73;105;-99;24.33560297;20180404
5454;IBOV11;C;20180815;93;133;1;16.85710168;20180404
5455;IBOV11;C;20180815;93;133;10;18.5548735;20180404
5456;IBOV11;C;20180815;93;133;25;19.98123052;20180404
5457;IBOV11;C;20180815;93;133;37;20.9467786;20180404
5458;IBOV11;C;20180815;93;133;50;22.0028154;20180404
5459;IBOV11;C;20180815;93;133;63;23.18751888;20180404
5460;IBOV11;C;20180815;93;133;75;24.5575357;20180404
5461;IBOV11;C;20180815;93;133;90;27.39562754;20180404
5462;IBOV11;C;20180815;93;133;99;33.77426759;20180404
5463;IBOV11;V;20180815;93;133;-1;41.61409449;20180404
5464;IBOV11;V;20180815;93;133;-10;29.87021479;20180404
5465;IBOV11;V;20180815;93;133;-25;25.66913926;20180404
5466;IBOV11;V;20180815;93;133;-37;23.94945504;20180404
5467;IBOV11;V;20180815;93;133;-50;22.67500014;20180404
5468;IBOV11;V;20180815;93;133;-63;21.75497979;20180404
5469;IBOV11;V;20180815;93;133;-75;21.15574419;20180404
5470;IBOV11;V;20180815;93;133;-90;20.93949172;20180404
5471;IBOV11;V;20180815;93;133;-99;23.21214821;20180404
5472;IBOV11;C;20181017;136;196;1;23.90788449;20180404
5473;IBOV11;C;20181017;136;196;10;21.34051209;20180404
5474;IBOV11;C;20181017;136;196;25;21.29919812;20180404
5475;IBOV11;C;20181017;136;196;37;21.51622545;20180404
5476;IBOV11;C;20181017;136;196;50;21.88482422;20180404
5477;IBOV11;C;20181017;136;196;63;22.44308775;20180404
5478;IBOV11;C;20181017;136;196;75;23.28361218;20180404
5479;IBOV11;C;20181017;136;196;90;25.57935223;20180404
5480;IBOV11;C;20181017;136;196;99;28.42777836;20180404
5481;IBOV11;V;20181017;136;196;-1;29.43727388;20180404
5482;IBOV11;V;20181017;136;196;-10;26.4563443;20180404
5483;IBOV11;V;20181017;136;196;-25;24.09250954;20180404
5484;IBOV11;V;20181017;136;196;-37;23.23012675;20180404
5485;IBOV11;V;20181017;136;196;-50;22.65809975;20180404
5486;IBOV11;V;20181017;136;196;-63;22.28136965;20180404
5487;IBOV11;V;20181017;136;196;-75;22.06134102;20180404
5488;IBOV11;V;20181017;136;196;-90;22.11428264;20180404
5489;IBOV11;V;20181017;136;196;-99;24.80585745;20180404
5490;IBOV11;C;20181114;155;224;1;23.95673087;20180404
5491;IBOV11;C;20181114;155;224;10;21.33452464;20180404
5492;IBOV11;C;20181114;155;224;25;21.27504578;20180404
5493;IBOV11;C;20181114;155;224;37;21.48329896;20180404
5494;IBOV11;C;20181114;155;224;50;21.84244072;20180404
5495;IBOV11;C;20181114;155;224;63;22.38897867;20180404
5496;IBOV11;C;20181114;155;224;75;23.21388005;20180404
5497;IBOV11;C;20181114;155;224;90;25.48176972;20180404
5498;IBOV11;C;20181114;155;224;99;28.38136428;20180404
5499;IBOV11;V;20181114;155;224;-1;29.26706536;20180404
5500;IBOV11;V;20181114;155;224;-10;26.24826087;20180404
5501;IBOV11;V;20181114;155;224;-25;23.92233053;20180404
5502;IBOV11;V;20181114;155;224;-37;23.07906678;20180404
5503;IBOV11;V;20181114;155;224;-50;22.52107589;20180404
