,Data do Pregao,Data de Vencimento do Contrato,Indicador de Tipo de Opcao,Preco de Exercicio,Valor da Volatilidade,Valor do Delta
2762,20091113,20091216,V,53000.0,37.649,-0.05
2763,20091113,20091216,V,55000.0,36.906,-0.0661
2764,20091113,20091216,V,57000.0,35.825,-0.1103
2765,20091113,20091216,V,59000.0,34.343,-0.1715
2766,20091113,20091216,V,65000.0,28.429,-0.49
2767,20091113,20091216,V,70000.0,25.606,-0.8174
2768,20091113,20091216,V,78000.0,25.447,-0.9819
2769,20091113,20091216,V,80000.0,25.45,-0.988
2770,20091113,20091216,V,35000.0,38.5,-0.05
2771,20091113,20091216,V,41000.0,38.5,-0.05
2772,20091113,20091216,V,43000.0,38.5,-0.05
2773,20091113,20091216,V,30000.0,38.5,-0.05
2774,20091113,20091216,V,32000.0,38.5,-0.05
2775,20091113,20091216,V,34000.0,38.5,-0.05
2776,20091113,20091216,V,36000.0,38.5,-0.05
2777,20091113,20091216,V,38000.0,38.5,-0.05
2778,20091113,20091216,V,73000.0,25.385,-0.9225
2779,20091113,20091216,V,74000.0,25.373,-0.943
2780,20091113,20091216,V,75000.0,25.377,-0.958
2781,20091113,20091216,V,76000.0,25.393,-0.9689
2782,20091113,20091216,V,77000.0,25.418,-0.9766
2783,20091113,20091216,V,79000.0,25.45,-0.9855
2784,20091113,20091216,V,61000.0,32.52,-0.2533
2785,20091113,20091216,V,62000.0,31.51,-0.3031
2786,20091113,20091216,V,63000.0,30.468,-0.3593
2787,20091113,20091216,V,64000.0,29.426,-0.4219
2788,20091113,20091216,V,66000.0,27.527,-0.5618
2789,20091113,20091216,V,67000.0,26.776,-0.634
2790,20091113,20091216,V,68000.0,26.218,-0.7027
2791,20091113,20091216,V,69000.0,25.838,-0.7645
2792,20091113,20091216,V,71000.0,25.48,-0.8608
2793,20091113,20091216,V,72000.0,25.418,-0.8955
2248,20091116,20100217,C,60000.0,32.489,0.7425
2249,20091116,20100217,C,45000.0,38.298,0.9621
2250,20091116,20100217,C,46000.0,38.119,0.9572
2251,20091116,20100217,C,47000.0,37.926,0.9512
2252,20091116,20100217,C,48000.0,37.715,0.9441
2253,20091116,20100217,C,49000.0,37.481,0.9357
2254,20091116,20100217,C,61000.0,31.832,0.7136
2255,20091116,20100217,C,62000.0,31.157,0.6823
2256,20091116,20100217,C,63000.0,30.472,0.6486
2257,20091116,20100217,C,64000.0,29.782,0.6126
2258,20091116,20100217,C,65000.0,29.097,0.5744
2259,20091116,20100217,C,35000.0,38.63,0.9787
2260,20091116,20100217,C,40000.0,38.63,0.9757
2261,20091116,20100217,C,70000.0,26.215,0.3617
2262,20091116,20100217,C,75000.0,25.01,0.1794
2263,20091116,20100217,C,80000.0,24.837,0.0754
2264,20091116,20100217,C,66000.0,28.43,0.534
2265,20091116,20100217,C,67000.0,27.794,0.4919
2266,20091116,20100217,C,68000.0,27.204,0.4487
2267,20091116,20100217,C,69000.0,26.674,0.405
2268,20091116,20100217,C,71000.0,25.836,0.3199
2269,20091116,20100217,C,50000.0,37.22,0.9261
2270,20091116,20100217,C,51000.0,36.928,0.9151
2271,20091116,20100217,C,52000.0,36.598,0.9026
2272,20091116,20100217,C,53000.0,36.228,0.8886
2273,20091116,20100217,C,54000.0,35.813,0.8731
2274,20091116,20100217,C,55000.0,35.352,0.8559
2275,20091116,20100217,C,56000.0,34.848,0.8371
2276,20091116,20100217,C,57000.0,34.307,0.8164
2277,20091116,20100217,C,58000.0,33.731,0.7938
2278,20091116,20100217,C,59000.0,33.124,0.7692
2279,20091116,20100217,C,72000.0,25.535,0.2802
2280,20091116,20100217,C,73000.0,25.302,0.2433
2281,20091116,20100217,C,74000.0,25.13,0.2097
2282,20091116,20100217,V,60000.0,32.489,-0.2365
2283,20091116,20100217,V,45000.0,38.298,-0.05
2284,20091116,20100217,V,46000.0,38.119,-0.05
2285,20091116,20100217,V,47000.0,37.926,-0.05
2286,20091116,20100217,V,48000.0,37.715,-0.05
2287,20091116,20100217,V,49000.0,37.481,-0.05
2288,20091116,20100217,V,61000.0,31.832,-0.2655
2289,20091116,20100217,V,62000.0,31.157,-0.2968
2290,20091116,20100217,V,63000.0,30.472,-0.3304
2291,20091116,20100217,V,64000.0,29.782,-0.3664
2292,20091116,20100217,V,65000.0,29.097,-0.4047
2293,20091116,20100217,V,35000.0,38.63,-0.05
2294,20091116,20100217,V,40000.0,38.63,-0.05
2295,20091116,20100217,V,70000.0,26.215,-0.6173
2296,20091116,20100217,V,75000.0,25.01,-0.7996
2297,20091116,20100217,V,80000.0,24.837,-0.9037
2298,20091116,20100217,V,66000.0,28.43,-0.445
2299,20091116,20100217,V,67000.0,27.794,-0.4871
2300,20091116,20100217,V,68000.0,27.204,-0.5304
2301,20091116,20100217,V,69000.0,26.674,-0.5741
2302,20091116,20100217,V,71000.0,25.836,-0.6592
2303,20091116,20100217,V,50000.0,37.22,-0.053
2304,20091116,20100217,V,51000.0,36.928,-0.064
2305,20091116,20100217,V,52000.0,36.598,-0.0765
2306,20091116,20100217,V,53000.0,36.228,-0.0905
2307,20091116,20100217,V,54000.0,35.813,-0.106
2308,20091116,20100217,V,55000.0,35.352,-0.1231
2309,20091116,20100217,V,56000.0,34.848,-0.142
2310,20091116,20100217,V,57000.0,34.307,-0.1626
2311,20091116,20100217,V,58000.0,33.731,-0.1852
2312,20091116,20100217,V,59000.0,33.124,-0.2098
2313,20091116,20100217,V,72000.0,25.535,-0.6989
2314,20091116,20100217,V,73000.0,25.302,-0.7357
2315,20091116,20100217,V,74000.0,25.13,-0.7694
2316,20091116,20100414,C,60000.0,32.845,0.7134
2317,20091116,20100414,C,61000.0,32.356,0.6898
2318,20091116,20100414,C,62000.0,31.859,0.665
2319,20091116,20100414,C,63000.0,31.357,0.6388
2320,20091116,20100414,C,64000.0,30.852,0.6114
2321,20091116,20100414,C,65000.0,30.348,0.5829
2322,20091116,20100414,C,66000.0,29.847,0.5533
2323,20091116,20100414,C,67000.0,29.357,0.5227
2324,20091116,20100414,C,68000.0,28.882,0.4913
2325,20091116,20100414,C,69000.0,28.427,0.4594
2326,20091116,20100414,C,70000.0,27.998,0.4272
2327,20091116,20100414,C,71000.0,27.598,0.395
2328,20091116,20100414,C,72000.0,27.233,0.3631
2329,20091116,20100414,C,73000.0,26.905,0.332
2330,20091116,20100414,C,74000.0,26.615,0.3019
2331,20091116,20100414,C,75000.0,26.362,0.2732
2332,20091116,20100414,C,50000.0,36.827,0.8833
2333,20091116,20100414,C,51000.0,36.535,0.8712
2334,20091116,20100414,C,52000.0,36.215,0.8582
2335,20091116,20100414,C,53000.0,35.867,0.8441
2336,20091116,20100414,C,54000.0,35.494,0.8289
2337,20091116,20100414,C,55000.0,35.097,0.8126
2338,20091116,20100414,C,56000.0,34.68,0.7952
2339,20091116,20100414,C,57000.0,34.244,0.7766
2340,20091116,20100414,C,58000.0,33.791,0.7568
2341,20091116,20100414,C,59000.0,33.324,0.7357
2342,20091116,20100414,V,60000.0,32.845,-0.2526
2343,20091116,20100414,V,61000.0,32.356,-0.2761
2344,20091116,20100414,V,62000.0,31.859,-0.301
2345,20091116,20100414,V,63000.0,31.357,-0.3272
2346,20091116,20100414,V,64000.0,30.852,-0.3545
2347,20091116,20100414,V,65000.0,30.348,-0.3831
2348,20091116,20100414,V,66000.0,29.847,-0.4127
2349,20091116,20100414,V,67000.0,29.357,-0.4433
2350,20091116,20100414,V,68000.0,28.882,-0.4747
2351,20091116,20100414,V,69000.0,28.427,-0.5066
2352,20091116,20100414,V,70000.0,27.998,-0.5388
2353,20091116,20100414,V,71000.0,27.598,-0.571
2354,20091116,20100414,V,72000.0,27.233,-0.6028
2355,20091116,20100414,V,73000.0,26.905,-0.634
2356,20091116,20100414,V,74000.0,26.615,-0.664
2357,20091116,20100414,V,75000.0,26.362,-0.6928
2358,20091116,20100414,V,50000.0,36.827,-0.0827
2359,20091116,20100414,V,51000.0,36.535,-0.0947
2360,20091116,20100414,V,52000.0,36.215,-0.1078
2361,20091116,20100414,V,53000.0,35.867,-0.1219
2362,20091116,20100414,V,54000.0,35.494,-0.1371
2363,20091116,20100414,V,55000.0,35.097,-0.1534
2364,20091116,20100414,V,56000.0,34.68,-0.1708
2365,20091116,20100414,V,57000.0,34.244,-0.1894
2366,20091116,20100414,V,58000.0,33.791,-0.2092
2367,20091116,20100414,V,59000.0,33.324,-0.2302
2368,20091116,20100616,C,60000.0,32.743,0.6981
2369,20091116,20100616,C,61000.0,32.311,0.6784
2370,20091116,20100616,C,62000.0,31.875,0.6577
2371,20091116,20100616,C,63000.0,31.436,0.6363
2372,20091116,20100616,C,64000.0,30.996,0.6139
2373,20091116,20100616,C,65000.0,30.556,0.5908
2374,20091116,20100616,C,40000.0,38.518,0.9268
2375,20091116,20100616,C,41000.0,38.372,0.9221
2376,20091116,20100616,C,42000.0,38.218,0.9167
2377,20091116,20100616,C,43000.0,38.054,0.9108
2378,20091116,20100616,C,44000.0,37.877,0.9041
2379,20091116,20100616,C,45000.0,37.687,0.8968
2380,20091116,20100616,C,46000.0,37.482,0.8887
2381,20091116,20100616,C,47000.0,37.261,0.88
2382,20091116,20100616,C,48000.0,37.02,0.8706
2383,20091116,20100616,C,49000.0,36.76,0.8604
2384,20091116,20100616,C,66000.0,30.12,0.5669
2385,20091116,20100616,C,67000.0,29.689,0.5423
2386,20091116,20100616,C,68000.0,29.269,0.5171
2387,20091116,20100616,C,69000.0,28.862,0.4913
2388,20091116,20100616,C,70000.0,28.471,0.4652
2389,20091116,20100616,C,50000.0,36.479,0.8495
2390,20091116,20100616,C,51000.0,36.176,0.8379
2391,20091116,20100616,C,52000.0,35.854,0.8256
2392,20091116,20100616,C,53000.0,35.513,0.8125
2393,20091116,20100616,C,54000.0,35.155,0.7986
2394,20091116,20100616,C,55000.0,34.782,0.784
2395,20091116,20100616,C,56000.0,34.396,0.7685
2396,20091116,20100616,C,57000.0,33.997,0.7522
2397,20091116,20100616,C,58000.0,33.588,0.735
2398,20091116,20100616,C,59000.0,33.169,0.717
2399,20091116,20100616,C,71000.0,28.1,0.4389
2400,20091116,20100616,C,72000.0,27.751,0.4126
2401,20091116,20100616,C,73000.0,27.426,0.3864
2402,20091116,20100616,C,74000.0,27.126,0.3605
2403,20091116,20100616,C,75000.0,26.854,0.3351
2404,20091116,20100616,V,60000.0,32.743,-0.2527
2405,20091116,20100616,V,61000.0,32.311,-0.2725
2406,20091116,20100616,V,62000.0,31.875,-0.2931
2407,20091116,20100616,V,63000.0,31.436,-0.3146
2408,20091116,20100616,V,64000.0,30.996,-0.3369
2409,20091116,20100616,V,65000.0,30.556,-0.3601
2410,20091116,20100616,V,40000.0,38.518,-0.05
2411,20091116,20100616,V,41000.0,38.372,-0.05
2412,20091116,20100616,V,42000.0,38.218,-0.05
2413,20091116,20100616,V,43000.0,38.054,-0.05
2414,20091116,20100616,V,44000.0,37.877,-0.05
2415,20091116,20100616,V,45000.0,37.687,-0.0541
2416,20091116,20100616,V,46000.0,37.482,-0.0621
2417,20091116,20100616,V,47000.0,37.261,-0.0708
2418,20091116,20100616,V,48000.0,37.02,-0.0803
2419,20091116,20100616,V,49000.0,36.76,-0.0904
2420,20091116,20100616,V,66000.0,30.12,-0.384
2421,20091116,20100616,V,67000.0,29.689,-0.4086
2422,20091116,20100616,V,68000.0,29.269,-0.4338
2423,20091116,20100616,V,69000.0,28.862,-0.4595
2424,20091116,20100616,V,70000.0,28.471,-0.4856
2425,20091116,20100616,V,50000.0,36.479,-0.1013
2426,20091116,20100616,V,51000.0,36.176,-0.1129
2427,20091116,20100616,V,52000.0,35.854,-0.1252
2428,20091116,20100616,V,53000.0,35.513,-0.1383
2429,20091116,20100616,V,54000.0,35.155,-0.1522
2430,20091116,20100616,V,55000.0,34.782,-0.1669
2431,20091116,20100616,V,56000.0,34.396,-0.1824
2432,20091116,20100616,V,57000.0,33.997,-0.1987
2433,20091116,20100616,V,58000.0,33.588,-0.2158
2434,20091116,20100616,V,59000.0,33.169,-0.2338
2435,20091116,20100616,V,71000.0,28.1,-0.5119
2436,20091116,20100616,V,72000.0,27.751,-0.5383
2437,20091116,20100616,V,73000.0,27.426,-0.5645
2438,20091116,20100616,V,74000.0,27.126,-0.5904
2439,20091116,20100616,V,75000.0,26.854,-0.6157
2440,20091116,20100818,C,65000.0,30.888,0.5972
2441,20091116,20100818,C,55000.0,34.375,0.7638
2442,20091116,20100818,C,56000.0,34.051,0.7499
2443,20091116,20100818,C,57000.0,33.72,0.7354
2444,20091116,20100818,C,58000.0,33.381,0.7203
2445,20091116,20100818,C,59000.0,33.036,0.7045
2446,20091116,20100818,C,60000.0,32.686,0.6881
2447,20091116,20100818,C,61000.0,32.331,0.6711
2448,20091116,20100818,C,62000.0,31.973,0.6535
2449,20091116,20100818,C,63000.0,31.613,0.6353
2450,20091116,20100818,C,64000.0,31.251,0.6166
2451,20091116,20100818,V,65000.0,30.888,-0.3363
2452,20091116,20100818,V,55000.0,34.375,-0.1697
2453,20091116,20100818,V,56000.0,34.051,-0.1836
2454,20091116,20100818,V,57000.0,33.72,-0.1981
2455,20091116,20100818,V,58000.0,33.381,-0.2132
2456,20091116,20100818,V,59000.0,33.036,-0.229
2457,20091116,20100818,V,60000.0,32.686,-0.2453
2458,20091116,20100818,V,61000.0,32.331,-0.2623
2459,20091116,20100818,V,62000.0,31.973,-0.2799
2460,20091116,20100818,V,63000.0,31.613,-0.2981
2461,20091116,20100818,V,64000.0,31.251,-0.3169
2462,20091116,20101013,C,48000.0,35.779,0.8256
2463,20091116,20101013,C,49000.0,35.57,0.8163
2464,20091116,20101013,C,50000.0,35.35,0.8065
2465,20091116,20101013,C,51000.0,35.117,0.7962
2466,20091116,20101013,C,52000.0,34.873,0.7854
2467,20091116,20101013,C,53000.0,34.619,0.7742
2468,20091116,20101013,C,54000.0,34.355,0.7624
2469,20091116,20101013,C,55000.0,34.083,0.7502
2470,20091116,20101013,C,56000.0,33.803,0.7374
2471,20091116,20101013,C,57000.0,33.516,0.7242
2472,20091116,20101013,C,58000.0,33.223,0.7105
2473,20091116,20101013,C,59000.0,32.925,0.6963
2474,20091116,20101013,C,60000.0,32.622,0.6815
2475,20091116,20101013,C,61000.0,32.316,0.6663
2476,20091116,20101013,C,62000.0,32.006,0.6507
2477,20091116,20101013,C,63000.0,31.693,0.6345
2478,20091116,20101013,C,64000.0,31.377,0.6179
2479,20091116,20101013,C,65000.0,31.059,0.6009
2480,20091116,20101013,C,66000.0,30.739,0.5835
2481,20091116,20101013,C,67000.0,30.418,0.5656
2482,20091116,20101013,C,68000.0,30.096,0.5474
2483,20091116,20101013,C,38000.0,37.255,0.8918
2484,20091116,20101013,C,39000.0,37.145,0.8873
2485,20091116,20101013,C,40000.0,37.028,0.8824
2486,20091116,20101013,C,41000.0,36.904,0.877
2487,20091116,20101013,C,42000.0,36.773,0.8712
2488,20091116,20101013,C,43000.0,36.634,0.8648
2489,20091116,20101013,C,44000.0,36.485,0.8579
2490,20091116,20101013,C,45000.0,36.326,0.8506
2491,20091116,20101013,C,46000.0,36.156,0.8427
2492,20091116,20101013,C,47000.0,35.974,0.8344
2493,20091116,20101013,C,69000.0,29.775,0.5288
2494,20091116,20101013,C,70000.0,29.457,0.5099
2495,20091116,20101013,C,71000.0,29.142,0.4908
2496,20091116,20101013,C,72000.0,28.832,0.4714
2497,20091116,20101013,C,73000.0,28.529,0.4519
2498,20091116,20101013,C,74000.0,28.233,0.4323
2499,20091116,20101013,C,75000.0,27.945,0.4127
2500,20091116,20101013,V,48000.0,35.779,-0.0928
2501,20091116,20101013,V,49000.0,35.57,-0.1021
2502,20091116,20101013,V,50000.0,35.35,-0.1119
2503,20091116,20101013,V,51000.0,35.117,-0.1222
2504,20091116,20101013,V,52000.0,34.873,-0.1329
2505,20091116,20101013,V,53000.0,34.619,-0.1442
2506,20091116,20101013,V,54000.0,34.355,-0.1559
2507,20091116,20101013,V,55000.0,34.083,-0.1682
2508,20091116,20101013,V,56000.0,33.803,-0.1809
2509,20091116,20101013,V,57000.0,33.516,-0.1942
2510,20091116,20101013,V,58000.0,33.223,-0.2079
2511,20091116,20101013,V,59000.0,32.925,-0.2221
2512,20091116,20101013,V,60000.0,32.622,-0.2368
2513,20091116,20101013,V,61000.0,32.316,-0.252
2514,20091116,20101013,V,62000.0,32.006,-0.2677
2515,20091116,20101013,V,63000.0,31.693,-0.2838
2516,20091116,20101013,V,64000.0,31.377,-0.3004
2517,20091116,20101013,V,65000.0,31.059,-0.3175
2518,20091116,20101013,V,66000.0,30.739,-0.3349
2519,20091116,20101013,V,67000.0,30.418,-0.3528
2520,20091116,20101013,V,68000.0,30.096,-0.371
2521,20091116,20101013,V,38000.0,37.255,-0.05
2522,20091116,20101013,V,39000.0,37.145,-0.05
2523,20091116,20101013,V,40000.0,37.028,-0.05
2524,20091116,20101013,V,41000.0,36.904,-0.05
2525,20091116,20101013,V,42000.0,36.773,-0.05
2526,20091116,20101013,V,43000.0,36.634,-0.0536
2527,20091116,20101013,V,44000.0,36.485,-0.0604
2528,20091116,20101013,V,45000.0,36.326,-0.0678
2529,20091116,20101013,V,46000.0,36.156,-0.0756
2530,20091116,20101013,V,47000.0,35.974,-0.084
2531,20091116,20101013,V,69000.0,29.775,-0.3896
2532,20091116,20101013,V,70000.0,29.457,-0.4084
2533,20091116,20101013,V,71000.0,29.142,-0.4276
2534,20091116,20101013,V,72000.0,28.832,-0.4469
2535,20091116,20101013,V,73000.0,28.529,-0.4664
2536,20091116,20101013,V,74000.0,28.233,-0.4861
2537,20091116,20101013,V,75000.0,27.945,-0.5057
2538,20091116,20101215,C,50000.0,35.158,0.7876
2539,20091116,20101215,C,51000.0,34.941,0.7781
2540,20091116,20101215,C,52000.0,34.714,0.7682
2541,20091116,20101215,C,53000.0,34.478,0.7579
2542,20091116,20101215,C,54000.0,34.235,0.7472
2543,20091116,20101215,C,55000.0,33.984,0.7361
2544,20091116,20101215,C,56000.0,33.727,0.7246
2545,20091116,20101215,C,57000.0,33.464,0.7127
2546,20091116,20101215,C,58000.0,33.195,0.7004
2547,20091116,20101215,C,59000.0,32.921,0.6877
2548,20091116,20101215,C,60000.0,32.644,0.6747
2549,20091116,20101215,C,61000.0,32.363,0.6612
2550,20091116,20101215,C,62000.0,32.078,0.6473
2551,20091116,20101215,C,63000.0,31.792,0.6331
2552,20091116,20101215,C,64000.0,31.503,0.6185
2553,20091116,20101215,C,65000.0,31.212,0.6036
2554,20091116,20101215,C,66000.0,30.921,0.5883
2555,20091116,20101215,C,67000.0,30.629,0.5727
2556,20091116,20101215,C,68000.0,30.336,0.5568
2557,20091116,20101215,C,69000.0,30.045,0.5406
2558,20091116,20101215,C,70000.0,29.754,0.5241
2559,20091116,20101215,C,40000.0,36.783,0.8603
2560,20091116,20101215,C,41000.0,36.66,0.8549
2561,20091116,20101215,C,42000.0,36.53,0.849
2562,20091116,20101215,C,43000.0,36.392,0.8428
2563,20091116,20101215,C,44000.0,36.246,0.8361
2564,20091116,20101215,C,45000.0,36.091,0.8291
2565,20091116,20101215,C,46000.0,35.926,0.8216
2566,20091116,20101215,C,47000.0,35.751,0.8137
2567,20091116,20101215,C,48000.0,35.564,0.8054
2568,20091116,20101215,C,49000.0,35.366,0.7967
2569,20091116,20101215,C,81000.0,26.869,0.3354
2570,20091116,20101215,C,82000.0,26.653,0.3188
2571,20091116,20101215,C,83000.0,26.447,0.3025
2572,20091116,20101215,C,84000.0,26.251,0.2865
2573,20091116,20101215,C,85000.0,26.065,0.271
2574,20091116,20101215,C,86000.0,25.89,0.2559
2575,20091116,20101215,C,87000.0,25.725,0.2412
2576,20091116,20101215,C,88000.0,25.571,0.2271
2577,20091116,20101215,C,89000.0,25.427,0.2135
2578,20091116,20101215,C,90000.0,25.294,0.2005
2579,20091116,20101215,C,95000.0,24.762,0.1438
2580,20091116,20101215,C,100000.0,24.405,0.1008
2581,20091116,20101215,C,105000.0,24.158,0.0693
2582,20091116,20101215,C,110000.0,23.989,0.05
2583,20091116,20101215,C,115000.0,23.88,0.05
2584,20091116,20101215,C,120000.0,23.817,0.05
2585,20091116,20101215,C,71000.0,29.466,0.5074
2586,20091116,20101215,C,72000.0,29.181,0.4904
2587,20091116,20101215,C,73000.0,28.899,0.4733
2588,20091116,20101215,C,74000.0,28.622,0.4561
2589,20091116,20101215,C,75000.0,28.35,0.4388
2590,20091116,20101215,C,76000.0,28.085,0.4214
2591,20091116,20101215,C,77000.0,27.826,0.404
2592,20091116,20101215,C,78000.0,27.574,0.3867
2593,20091116,20101215,C,79000.0,27.33,0.3694
2594,20091116,20101215,C,80000.0,27.095,0.3523
2595,20091116,20101215,V,50000.0,35.158,-0.113
2596,20091116,20101215,V,51000.0,34.941,-0.1225
2597,20091116,20101215,V,52000.0,34.714,-0.1324
2598,20091116,20101215,V,53000.0,34.478,-0.1427
2599,20091116,20101215,V,54000.0,34.235,-0.1534
2600,20091116,20101215,V,55000.0,33.984,-0.1645
2601,20091116,20101215,V,56000.0,33.727,-0.176
2602,20091116,20101215,V,57000.0,33.464,-0.1879
2603,20091116,20101215,V,58000.0,33.195,-0.2002
2604,20091116,20101215,V,59000.0,32.921,-0.2128
2605,20091116,20101215,V,60000.0,32.644,-0.2259
2606,20091116,20101215,V,61000.0,32.363,-0.2394
2607,20091116,20101215,V,62000.0,32.078,-0.2532
2608,20091116,20101215,V,63000.0,31.792,-0.2675
2609,20091116,20101215,V,64000.0,31.503,-0.282
2610,20091116,20101215,V,65000.0,31.212,-0.297
2611,20091116,20101215,V,66000.0,30.921,-0.3123
2612,20091116,20101215,V,67000.0,30.629,-0.3279
2613,20091116,20101215,V,68000.0,30.336,-0.3438
2614,20091116,20101215,V,69000.0,30.045,-0.36
2615,20091116,20101215,V,70000.0,29.754,-0.3765
2616,20091116,20101215,V,40000.0,36.783,-0.05
2617,20091116,20101215,V,41000.0,36.66,-0.05
2618,20091116,20101215,V,42000.0,36.53,-0.0516
2619,20091116,20101215,V,43000.0,36.392,-0.0578
2620,20091116,20101215,V,44000.0,36.246,-0.0645
2621,20091116,20101215,V,45000.0,36.091,-0.0715
2622,20091116,20101215,V,46000.0,35.926,-0.079
2623,20091116,20101215,V,47000.0,35.751,-0.0869
2624,20091116,20101215,V,48000.0,35.564,-0.0952
2625,20091116,20101215,V,49000.0,35.366,-0.1039
2626,20091116,20101215,V,81000.0,26.869,-0.5652
2627,20091116,20101215,V,82000.0,26.653,-0.5818
2628,20091116,20101215,V,83000.0,26.447,-0.5981
2629,20091116,20101215,V,84000.0,26.251,-0.6141
2630,20091116,20101215,V,85000.0,26.065,-0.6296
2631,20091116,20101215,V,86000.0,25.89,-0.6447
2632,20091116,20101215,V,87000.0,25.725,-0.6594
2633,20091116,20101215,V,88000.0,25.571,-0.6735
2634,20091116,20101215,V,89000.0,25.427,-0.6871
2635,20091116,20101215,V,90000.0,25.294,-0.7001
2636,20091116,20101215,V,95000.0,24.762,-0.7567
2637,20091116,20101215,V,100000.0,24.405,-0.7998
2638,20091116,20101215,V,105000.0,24.158,-0.8312
2639,20091116,20101215,V,110000.0,23.989,-0.8536
2640,20091116,20101215,V,115000.0,23.88,-0.8691
2641,20091116,20101215,V,120000.0,23.817,-0.8796
2642,20091116,20101215,V,71000.0,29.466,-0.3932
2643,20091116,20101215,V,72000.0,29.181,-0.4101
2644,20091116,20101215,V,73000.0,28.899,-0.4272
2645,20091116,20101215,V,74000.0,28.622,-0.4445
2646,20091116,20101215,V,75000.0,28.35,-0.4618
2647,20091116,20101215,V,76000.0,28.085,-0.4792
2648,20091116,20101215,V,77000.0,27.826,-0.4966
2649,20091116,20101215,V,78000.0,27.574,-0.5139
2650,20091116,20101215,V,79000.0,27.33,-0.5312
2651,20091116,20101215,V,80000.0,27.095,-0.5483
2652,20091116,20091216,C,40000.0,37.13,0.9925
2653,20091116,20091216,C,42000.0,37.13,0.9924
2654,20091116,20091216,C,44000.0,37.13,0.9923
2655,20091116,20091216,C,46000.0,37.13,0.9919
2656,20091116,20091216,C,48000.0,37.13,0.9903
2657,20091116,20091216,C,50000.0,37.13,0.9861
2658,20091116,20091216,C,52000.0,36.893,0.9769
2659,20091116,20091216,C,54000.0,36.379,0.9597
2660,20091116,20091216,C,56000.0,35.657,0.9307
2661,20091116,20091216,C,58000.0,34.593,0.8866
2662,20091116,20091216,C,60000.0,33.105,0.8244
2663,20091116,20091216,C,45000.0,37.13,0.9922
2664,20091116,20091216,C,47000.0,37.13,0.9913
2665,20091116,20091216,C,49000.0,37.13,0.9887
2666,20091116,20091216,C,51000.0,37.115,0.9822
2667,20091116,20091216,C,53000.0,36.654,0.9696
2668,20091116,20091216,C,55000.0,36.052,0.9469
2669,20091116,20091216,C,57000.0,35.177,0.9107
2670,20091116,20091216,C,59000.0,33.9,0.858
2671,20091116,20091216,C,65000.0,28.107,0.5623
2672,20091116,20091216,C,70000.0,24.73,0.2068
2673,20091116,20091216,C,78000.0,24.551,0.05
2674,20091116,20091216,C,80000.0,24.56,0.05
2675,20091116,20091216,C,35000.0,37.13,0.9925
2676,20091116,20091216,C,41000.0,37.13,0.9925
2677,20091116,20091216,C,43000.0,37.13,0.9924
2678,20091116,20091216,C,30000.0,37.13,0.9925
2679,20091116,20091216,C,32000.0,37.13,0.9925
2680,20091116,20091216,C,34000.0,37.13,0.9925
2681,20091116,20091216,C,36000.0,37.13,0.9925
2682,20091116,20091216,C,38000.0,37.13,0.9925
2683,20091116,20091216,C,73000.0,24.479,0.0818
2684,20091116,20091216,C,74000.0,24.473,0.0574
2685,20091116,20091216,C,75000.0,24.48,0.05
2686,20091116,20091216,C,76000.0,24.498,0.05
2687,20091116,20091216,C,77000.0,24.522,0.05
2688,20091116,20091216,C,79000.0,24.56,0.05
2689,20091116,20091216,C,61000.0,32.22,0.7852
2690,20091116,20091216,C,62000.0,31.255,0.7398
2691,20091116,20091216,C,63000.0,30.227,0.6878
2692,20091116,20091216,C,64000.0,29.165,0.6286
2693,20091116,20091216,C,66000.0,27.109,0.4901
2694,20091116,20091216,C,67000.0,26.232,0.4142
2695,20091116,20091216,C,68000.0,25.534,0.3389
2696,20091116,20091216,C,69000.0,25.038,0.2685
2697,20091116,20091216,C,71000.0,24.569,0.1553
2698,20091116,20091216,C,72000.0,24.503,0.114
2699,20091116,20091216,V,40000.0,37.13,-0.05
2700,20091116,20091216,V,42000.0,37.13,-0.05
2701,20091116,20091216,V,44000.0,37.13,-0.05
2702,20091116,20091216,V,46000.0,37.13,-0.05
2703,20091116,20091216,V,48000.0,37.13,-0.05
2704,20091116,20091216,V,50000.0,37.13,-0.05
2705,20091116,20091216,V,52000.0,36.893,-0.05
2706,20091116,20091216,V,54000.0,36.379,-0.05
2707,20091116,20091216,V,56000.0,35.657,-0.0618
2708,20091116,20091216,V,58000.0,34.593,-0.1059
2709,20091116,20091216,V,60000.0,33.105,-0.1681
2710,20091116,20091216,V,45000.0,37.13,-0.05
2711,20091116,20091216,V,47000.0,37.13,-0.05
2712,20091116,20091216,V,49000.0,37.13,-0.05
2713,20091116,20091216,V,51000.0,37.115,-0.05
2714,20091116,20091216,V,53000.0,36.654,-0.05
2715,20091116,20091216,V,55000.0,36.052,-0.05
2716,20091116,20091216,V,57000.0,35.177,-0.0818
2717,20091116,20091216,V,59000.0,33.9,-0.1345
2718,20091116,20091216,V,65000.0,28.107,-0.4301
2719,20091116,20091216,V,70000.0,24.73,-0.7857
2720,20091116,20091216,V,78000.0,24.551,-0.9812
2721,20091116,20091216,V,80000.0,24.56,-0.9881
2722,20091116,20091216,V,35000.0,37.13,-0.05
2723,20091116,20091216,V,41000.0,37.13,-0.05
2724,20091116,20091216,V,43000.0,37.13,-0.05
